season,hr,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt
-1.3776849326620522,1.2179155022772463,1.4694545591356085,-1.52177544431949,1.0217108767007108,-0.5090544227609317,1.2401378732935524,0.6382752742778756,-0.13591478218488892,-0.8478317929458877,36
-1.3776849326620522,1.361444593726555,1.4694545591356085,-1.52177544431949,1.0217108767007108,-0.5090544227609317,1.2401378732935524,0.10475722410463224,-0.8896740639518845,-0.6899159180716372,34
-1.3776849326620522,1.5049736851758635,1.4694545591356085,-1.52177544431949,1.0217108767007108,-0.5090544227609317,1.6075579969908593,0.37196308172908743,-0.13591478218488892,-1.1274973584249979,28
-1.3776849326620522,1.648502776625172,1.4694545591356085,-1.52177544431949,1.0217108767007108,-0.19544407657863044,1.2926264623931678,1.038637228176725,0.06146425184301392,-0.8776603046898296,39
-1.3776849326620522,-1.6526663267089259,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.19544407657863044,1.2926264623931678,1.038637228176725,-0.7365749909627715,-1.3186294101575098,17
-1.3776849326620522,-1.5091372352596173,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.29998085863939766,1.6075579969908593,0.6382752742778756,-1.3652432218493338,-1.1709680217917433,17
-1.3776849326620522,-1.3656081438103087,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.4045176407001648,1.9224895315885515,0.9054811319023313,-1.3652432218493338,-1.6546562791414248,9
-1.3776849326620522,-1.2220790523610001,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.19544407657863044,1.6075579969908593,0.10475722410463224,-1.0870530979797874,-2.1016854131718015,6
-1.3776849326620522,-0.7914917780130742,-1.5022586570794603,-1.52177544431949,2.238824982420272,-0.4045176407001648,0.7152519822973995,1.038637228176725,-1.840812379746783,-2.490183400397599,2
-1.3776849326620522,-0.5044335951144571,-1.5022586570794603,-1.52177544431949,2.238824982420272,-0.5090544227609317,0.40032044769970737,0.37196308172908743,-1.840812379746783,-1.6546562791414248,8
-1.3776849326620522,-0.3609045036651484,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.6135912048216989,0.6627633931977841,0.37196308172908743,-1.3652432218493338,-1.047367571738947,20
-1.3776849326620522,-0.2173754122158398,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.7181279868824662,0.9252063386958609,0.37196308172908743,-0.4141049060544354,-0.3975594575798913,53
-1.3776849326620522,-0.0738463207665312,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.7181279868824662,0.40032044769970737,0.6382752742778756,0.10305888160375624,-0.2780151747986807,70
-1.3776849326620522,0.06968277068277741,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.7181279868824662,0.1378775022016312,1.038637228176725,0.2480383182224066,-0.052341787189829965,93
-1.3776849326620522,0.21321186213208604,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.7181279868824662,0.1378775022016312,-0.4287608260686114,-0.13591478218488892,-0.15096560518034333,75
-1.3776849326620522,0.3567409535813946,-1.5022586570794603,-1.52177544431949,2.238824982420272,-0.7181279868824662,0.6627633931977841,0.10475722410463224,-0.7365749909627715,-0.2643115687246551,59
-1.3776849326620522,0.5002700450307033,-1.5022586570794603,-1.52177544431949,2.238824982420272,-0.822664768943233,0.9252063386958609,-0.16155496844415596,0.21456332483212692,-0.2643115687246551,74
-1.3776849326620522,0.6437991364800119,-1.5022586570794603,-1.52177544431949,2.238824982420272,-0.822664768943233,0.40032044769970737,-0.16155496844415596,-0.26100583306532205,-0.11665018035888867,76
-1.3776849326620522,0.7873282279293204,-1.5022586570794603,-1.52177544431949,-0.6937151081363163,-0.822664768943233,-0.33451979969490697,0.10475722410463224,-0.4141049060544354,-0.2246227607921926,65
-1.3776849326620522,0.9308573193786291,-1.5022586570794603,-1.52177544431949,1.0217108767007108,-0.7181279868824662,-0.9118942797906749,1.3058430858011807,-0.19561339806763367,-0.4477224418477985,53
-1.3776849326620522,1.0743864108279377,-1.5022586570794603,-1.52177544431949,-0.6937151081363163,-0.9272015510040003,-1.1218486361891364,2.3728791861476677,-1.3652432218493338,-0.7389993711991999,30
-1.3776849326620522,1.2179155022772463,-1.5022586570794603,-1.52177544431949,-0.6937151081363163,-1.0317383330647676,-1.2793144034879822,1.572155278349969,-0.6114839400823382,-1.1274973584249979,22
-1.3776849326620522,1.361444593726555,-1.5022586570794603,-1.52177544431949,-0.6937151081363163,-1.2408118971863016,-1.0168714579899056,1.3058430858011807,-0.13591478218488892,-1.010261209617763,31
-1.3776849326620522,1.5049736851758635,-1.5022586570794603,-1.52177544431949,-0.6937151081363163,-1.3453486792470688,-1.0168714579899056,1.038637228176725,-1.840812379746783,-1.5745264924553741,9
-1.3776849326620522,1.648502776625172,-1.5022586570794603,-1.52177544431949,-0.6937151081363163,-1.4498854613078358,-0.8594056906910599,-0.16155496844415596,-1.840812379746783,-1.6546562791414248,8
-1.3776849326620522,-1.6526663267089259,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-1.0168714579899056,1.572155278349969,-1.840812379746783,-1.963024479681172,5
-1.3776849326620522,-1.5091372352596173,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-1.0168714579899056,2.1056733285232125,-1.840812379746783,-2.490183400397599,2
-1.3776849326620522,-0.9350208694623828,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,-0.8594056906910599,0.9054811319023313,-1.840812379746783,-2.271392680220919,3
-1.3776849326620522,-0.7914917780130742,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.8680325895509042,-0.7019399233922139,1.8393611359744242,-1.840812379746783,-0.7140617416529224,30
-1.3776849326620522,-0.6479626865637657,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.8680325895509042,-0.7019399233922139,0.10475722410463224,-1.3652432218493338,-0.16275699735521026,64
-1.3776849326620522,-0.5044335951144571,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.8680325895509042,-0.7019399233922139,0.9054811319023313,-1.3652432218493338,0.5050408282156109,154
-1.3776849326620522,-0.3609045036651484,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,-1.069360047089521,1.8393611359744242,-0.4141049060544354,0.025729731499254182,88
-1.3776849326620522,-0.2173754122158398,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.6589590254293702,-1.069360047089521,0.6382752742778756,-0.13591478218488892,-0.643809101075316,44
-1.3776849326620522,-0.0738463207665312,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-1.2268258143883668,1.3058430858011807,-0.19561339806763367,-0.4831022889013356,51
-1.3776849326620522,0.06968277068277741,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-1.4892687598864436,1.038637228176725,-0.03015180564713954,-0.36586614009410096,61
-1.3776849326620522,0.21321186213208604,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-1.4892687598864436,0.9054811319023313,-0.3332938162127918,-0.2919702371688234,61
-1.3776849326620522,0.3567409535813946,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-1.7517117053845201,0.9054811319023313,-0.13591478218488892,-0.12791749104246855,77
-1.3776849326620522,0.5002700450307033,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-1.7517117053845201,0.6382752742778756,0.017184290804224078,-0.2246227607921926,72
-1.3776849326620522,0.6437991364800119,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-1.7517117053845201,0.6382752742778756,-0.26100583306532205,-0.11665018035888867,76
-1.3776849326620522,0.7873282279293204,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-1.7517117053845201,0.37196308172908743,-0.13591478218488892,0.46966098116207317,157
-1.3776849326620522,0.9308573193786291,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-1.6467345271852893,-0.6950730186173997,-0.26100583306532205,0.47993856406306656,157
-1.3776849326620522,1.0743864108279377,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-0.8594056906910599,-1.6289530226894926,-0.3332938162127918,0.19913787962595378,110
-1.3776849326620522,1.2179155022772463,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-0.8594056906910599,-0.6950730186173997,-0.8896740639518845,-0.3505013839734023,52
-1.3776849326620522,1.361444593726555,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.6589590254293702,0.0329003240024005,-0.4287608260686114,-0.8896740639518845,-0.3505013839734023,52
-1.3776849326620522,1.5049736851758635,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.8680325895509042,0.2953432695004767,-0.4287608260686114,-1.840812379746783,-1.010261209617763,20
-1.3776849326620522,1.648502776625172,-1.0069731210436155,0.6571271758476706,-0.6937151081363163,-1.6589590254293702,-0.4394969778941371,-0.6950730186173997,-1.3652432218493338,-1.4358655589647447,12
-1.3776849326620522,-1.6526663267089259,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,-0.4394969778941371,-0.6950730186173997,-1.840812379746783,-1.963024479681172,5
-1.3776849326620522,-1.5091372352596173,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,-0.22954262149567628,-0.6950730186173997,-1.840812379746783,-2.490183400397599,2
-1.3776849326620522,-1.0785499609116915,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.8680325895509042,-0.019588265097214858,-0.8282291148917937,-1.840812379746783,-2.490183400397599,2
-1.3776849326620522,-0.9350208694623828,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.9725693716116715,0.24285468040086192,-0.6950730186173997,-1.840812379746783,-2.1016854131718015,4
-1.3776849326620522,-0.7914917780130742,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.9725693716116715,0.5577862149985534,-0.6950730186173997,-1.840812379746783,-0.579500707906257,36
-1.3776849326620522,-0.6479626865637657,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.9725693716116715,0.5577862149985534,-0.4287608260686114,-1.0870530979797874,0.12146537960325214,94
-1.3776849326620522,-0.5044335951144571,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.8680325895509042,0.2953432695004767,-0.16155496844415596,-1.0870530979797874,0.6151890453781863,179
-1.3776849326620522,-0.3609045036651484,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,0.0329003240024005,0.37196308172908743,-1.0870530979797874,0.16901395923169543,100
-1.3776849326620522,-0.2173754122158398,-0.5116875850077707,0.6571271758476706,1.0217108767007108,-1.7634958074901375,0.2953432695004767,1.3058430858011807,-0.6114839400823382,-0.5592187176688093,42
-1.3776849326620522,-0.0738463207665312,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-0.6494513342925985,1.038637228176725,-0.4141049060544354,-0.33544090053556913,57
-1.3776849326620522,0.06968277068277741,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-0.6494513342925985,-0.16155496844415596,-0.08099737914014936,-0.12791749104246855,78
-1.3776849326620522,0.21321186213208604,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-0.38700838879452176,0.10475722410463224,0.17937093063098833,0.0069502696939072,97
-1.3776849326620522,0.3567409535813946,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-0.5969627451929832,0.37196308172908743,-0.26100583306532205,-0.2780151747986807,63
-1.3776849326620522,0.5002700450307033,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.1362751151255344,-0.5969627451929832,0.6382752742778756,0.1422753416846572,-0.36586614009410096,65
-1.3776849326620522,0.6437991364800119,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.0317383330647676,-0.7544285124918292,0.6382752742778756,0.06146425184301392,-0.10554736184869362,83
-1.3776849326620522,0.7873282279293204,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.1362751151255344,-0.8069171015914446,0.37196308172908743,-0.19561339806763367,0.7151396873784288,212
-1.3776849326620522,0.9308573193786291,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-0.8069171015914446,0.10475722410463224,-0.8896740639518845,0.6236866707734015,182
-1.3776849326620522,1.0743864108279377,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-0.8069171015914446,-0.6950730186173997,-1.0870530979797874,0.2560264133499172,112
-1.3776849326620522,1.2179155022772463,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-0.8069171015914446,-0.6950730186173997,-1.3652432218493338,-0.2919702371688234,54
-1.3776849326620522,1.361444593726555,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,0.0329003240024005,-1.6289530226894926,-1.840812379746783,-0.36586614009410096,48
-1.3776849326620522,1.5049736851758635,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,0.0329003240024005,-0.8282291148917937,-1.3652432218493338,-0.6217632223919652,35
-1.3776849326620522,1.648502776625172,-0.5116875850077707,0.6571271758476706,-0.6937151081363163,-1.554422243368603,0.2953432695004767,-0.8282291148917937,-1.0870530979797874,-1.5745264924553741,11
-1.3776849326620522,-1.6526663267089259,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.554422243368603,0.0329003240024005,-1.6289530226894926,-1.840812379746783,-1.8457883308739371,6
-1.3776849326620522,-1.5091372352596173,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,0.5577862149985534,-0.8282291148917937,-1.840812379746783,-1.8457883308739371,6
-1.3776849326620522,-1.3656081438103087,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,0.5577862149985534,-0.8282291148917937,-1.840812379746783,-2.490183400397599,2
-1.3776849326620522,-1.0785499609116915,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-0.8069171015914446,0.37196308172908743,-1.840812379746783,-2.490183400397599,2
-1.3776849326620522,-0.9350208694623828,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-0.8594056906910599,-0.16155496844415596,-1.840812379746783,-2.271392680220919,3
-1.3776849326620522,-0.7914917780130742,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-0.8594056906910599,0.37196308172908743,-1.840812379746783,-0.643809101075316,33
-1.3776849326620522,-0.6479626865637657,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.6589590254293702,-1.069360047089521,0.10475722410463224,-1.3652432218493338,0.07943647886862912,88
-1.3776849326620522,-0.5044335951144571,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-1.2268258143883668,1.038637228176725,-0.8896740639518845,0.6767209356983106,195
-1.3776849326620522,-0.3609045036651484,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-1.3842915816872128,1.3058430858011807,-0.505720963544589,0.2491437459177466,115
-1.3776849326620522,-0.2173754122158398,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-1.3842915816872128,1.3058430858011807,-0.7365749909627715,-0.2919702371688234,57
-1.3776849326620522,-0.0738463207665312,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-1.594245938085674,1.3058430858011807,-0.08099737914014936,-0.6217632223919652,46
-1.3776849326620522,0.06968277068277741,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-1.594245938085674,1.3058430858011807,-0.6114839400823382,-0.04213318343365547,79
-1.3776849326620522,0.21321186213208604,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.1362751151255344,-1.7517117053845201,1.038637228176725,-0.505720963544589,-0.1393542413080517,71
-1.3776849326620522,0.3567409535813946,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.0317383330647676,-1.8566888835837505,0.10475722410463224,-0.19561339806763367,-0.30618615687668993,62
-1.3776849326620522,0.5002700450307033,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.0317383330647676,-1.8566888835837505,0.10475722410463224,-0.4141049060544354,-0.2643115687246551,62
-1.3776849326620522,0.6437991364800119,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.0317383330647676,-1.8566888835837505,-0.8282291148917937,-0.7365749909627715,0.06195227067300025,89
-1.3776849326620522,0.7873282279293204,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-1.3318029925875976,0.10475722410463224,-0.7365749909627715,0.6527022165813774,190
-1.3776849326620522,0.9308573193786291,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-1.3318029925875976,-0.4287608260686114,-0.8896740639518845,0.5666750640560992,169
-1.3776849326620522,1.0743864108279377,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.3453486792470688,-1.3318029925875976,-0.6950730186173997,-0.6114839400823382,0.364401923361217,132
-1.3776849326620522,1.2179155022772463,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-0.8594056906910599,-0.16155496844415596,-0.4141049060544354,0.03494838449973772,89
-1.3776849326620522,1.361444593726555,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-0.6494513342925985,0.10475722410463224,-0.8896740639518845,-0.5014291892171732,43
-1.3776849326620522,1.5049736851758635,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.6589590254293702,-0.4394969778941371,-0.4287608260686114,-1.3652432218493338,-0.4831022889013356,42
-1.3776849326620522,1.648502776625172,-0.016402048971925848,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-0.8594056906910599,-1.6289530226894926,-1.3652432218493338,-1.0863776383852366,19
-1.3776849326620522,-1.6526663267089259,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.6589590254293702,-0.4394969778941371,-1.6289530226894926,-1.840812379746783,-1.4358655589647447,11
-1.3776849326620522,-1.5091372352596173,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,0.0329003240024005,-1.6289530226894926,-1.840812379746783,-2.1016854131718015,4
-1.3776849326620522,-1.3656081438103087,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,0.0329003240024005,-1.6289530226894926,-1.840812379746783,-2.490183400397599,2
-1.3776849326620522,-0.9350208694623828,0.4788834870639189,0.6571271758476706,1.0217108767007108,-1.8680325895509042,0.2953432695004767,-0.8282291148917937,-1.840812379746783,-2.1016854131718015,4
-1.3776849326620522,-0.7914917780130742,0.4788834870639189,0.6571271758476706,1.0217108767007108,-1.8680325895509042,-0.019588265097214858,-0.6950730186173997,-1.840812379746783,-0.579500707906257,36
-1.3776849326620522,-0.6479626865637657,0.4788834870639189,0.6571271758476706,1.0217108767007108,-1.7634958074901375,-0.22954262149567628,-1.6289530226894926,-1.840812379746783,0.14561120318453688,95
-1.3776849326620522,-0.5044335951144571,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.7634958074901375,-0.22954262149567628,-1.6289530226894926,-0.8896740639518845,0.7658604491269141,219
-1.3776849326620522,-0.3609045036651484,0.4788834870639189,0.6571271758476706,1.0217108767007108,-1.6589590254293702,-0.6494513342925985,-1.6289530226894926,-0.505720963544589,0.2960635288500335,122
-1.3776849326620522,-0.2173754122158398,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-0.8594056906910599,-1.6289530226894926,-0.8896740639518845,-0.4652066500434267,45
-1.3776849326620522,-0.0738463207665312,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-1.0168714579899056,-0.8282291148917937,-1.0870530979797874,-0.2376235826849803,59
-1.3776849326620522,0.06968277068277741,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-1.4892687598864436,-1.6289530226894926,-0.505720963544589,-0.002616266011739651,84
-1.3776849326620522,0.21321186213208604,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-1.4892687598864436,-0.6950730186173997,-0.08099737914014936,-0.2643115687246551,67
-1.3776849326620522,0.3567409535813946,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.1362751151255344,-1.4367801707868282,-0.16155496844415596,-0.13591478218488892,-0.21184045048277295,70
-1.3776849326620522,0.5002700450307033,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.1362751151255344,-1.4367801707868282,-1.6289530226894926,-0.3332938162127918,-0.2780151747986807,62
-1.3776849326620522,0.6437991364800119,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.2408118971863016,-1.3318029925875976,-0.16155496844415596,-0.08099737914014936,-0.04213318343365547,86
-1.3776849326620522,0.7873282279293204,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-0.6494513342925985,-0.16155496844415596,-0.26100583306532205,0.5528886522156815,172
-1.3776849326620522,0.9308573193786291,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-0.6494513342925985,-0.4287608260686114,-0.6114839400823382,0.5293409643794842,163
-1.3776849326620522,1.0743864108279377,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-0.4394969778941371,-0.8282291148917937,-0.8896740639518845,0.2491437459177466,112
-1.3776849326620522,1.2179155022772463,0.4788834870639189,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-0.6494513342925985,-0.16155496844415596,-0.8896740639518845,-0.12791749104246855,69
-1.3776849326620522,1.361444593726555,0.4788834870639189,0.6571271758476706,1.0217108767007108,-1.4498854613078358,-0.4394969778941371,0.37196308172908743,-1.840812379746783,-0.36586614009410096,48
-1.3776849326620522,1.5049736851758635,0.4788834870639189,0.6571271758476706,1.0217108767007108,-1.4498854613078358,-0.6494513342925985,0.9054811319023313,-1.3652432218493338,-0.32067287222946045,52
-1.3776849326620522,1.648502776625172,0.4788834870639189,0.6571271758476706,1.0217108767007108,-1.554422243368603,-0.22954262149567628,0.10475722410463224,-0.7365749909627715,-1.047367571738947,23
-1.3776849326620522,-1.6526663267089259,0.9741690230997637,0.6571271758476706,1.0217108767007108,-1.554422243368603,0.0329003240024005,0.10475722410463224,-0.7365749909627715,-1.3186294101575098,17
-1.3776849326620522,-1.5091372352596173,0.9741690230997637,0.6571271758476706,1.0217108767007108,-1.554422243368603,0.2953432695004767,0.37196308172908743,-1.0870530979797874,-1.963024479681172,7
-1.3776849326620522,-0.9350208694623828,0.9741690230997637,0.6571271758476706,2.238824982420272,-1.4498854613078358,-0.4394969778941371,-1.6289530226894926,-1.840812379746783,-1.963024479681172,5
-1.3776849326620522,-0.7914917780130742,0.9741690230997637,0.6571271758476706,1.0217108767007108,-1.554422243368603,0.2953432695004767,-1.6289530226894926,-0.3332938162127918,-0.8191291578852508,34
-1.3776849326620522,-0.6479626865637657,0.9741690230997637,0.6571271758476706,-0.6937151081363163,-1.554422243368603,0.2953432695004767,-0.4287608260686114,-0.3332938162127918,-0.022118092500816398,84
-1.3776849326620522,-0.5044335951144571,0.9741690230997637,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-0.6494513342925985,0.6382752742778756,0.2480383182224066,0.668798681139094,210
-1.3776849326620522,-0.3609045036651484,0.9741690230997637,0.6571271758476706,-0.6937151081363163,-1.554422243368603,-0.8594056906910599,1.038637228176725,-0.26100583306532205,0.3524248323548385,134
-1.3776849326620522,-0.2173754122158398,0.9741690230997637,0.6571271758476706,-0.6937151081363163,-1.4498854613078358,-1.3842915816872128,1.3058430858011807,0.10305888160375624,-0.38154771753189043,63
-1.3776849326620522,-0.0738463207665312,0.9741690230997637,0.6571271758476706,1.0217108767007108,-1.554422243368603,-1.2268258143883668,0.37196308172908743,0.21456332483212692,-0.36586614009410096,67
-1.3776849326620522,0.06968277068277741,0.9741690230997637,0.6571271758476706,1.0217108767007108,-1.554422243368603,-1.3842915816872128,0.6382752742778756,-0.26100583306532205,-0.33544090053556913,59
-1.3776849326620522,0.21321186213208604,0.9741690230997637,0.6571271758476706,1.0217108767007108,-1.554422243368603,-1.3842915816872128,0.9054811319023313,-0.26100583306532205,-0.15096560518034333,73
-1.3776849326620522,0.3567409535813946,0.9741690230997637,0.6571271758476706,1.0217108767007108,-1.554422243368603,-1.2268258143883668,0.6382752742778756,-0.4141049060544354,-0.4477224418477985,50
