Eccentricity,ConvexArea,Extent,Solidity,roundness,ShapeFactor1,ShapeFactor4,Class
-3.165954744702595,-0.8450864374643773,0.3341100720218423,1.2293026163267535,1.8303887651897703,0.573181561080012,1.0335948520698555,1
-2.933131928499003,-0.8385345804539784,0.5090319219259027,0.09780273763727645,1.024214382958527,0.5906333265653142,1.2569200526147006,1
-2.3736493727770553,-0.8401183074796709,0.4764416561576719,1.1475552063175254,1.7897923578176564,0.6780086760906554,1.1792907871068656,1
-2.234449377563325,-0.8367989891929456,0.5211186770387606,-0.027338936869243206,1.3263453442437934,0.7022570723531952,1.102096157840223,1
-1.8851224684389916,-0.8394240709752577,0.4397328512721308,1.4275832812497653,1.8094350071030856,0.7654570362981737,1.340223835494579,1
-3.359704723431183,-0.8369074636467602,0.4070912093250856,0.48959589908752943,1.4189995511992064,0.5262939534893859,0.8407244213698749,1
-1.8019640853187802,-0.8353888212933563,0.6833971001085587,0.015557644849596942,1.0879783743312625,0.7827096817411747,1.1389112244156585,1
-2.957000277183755,-0.8365603453945536,0.5207227139484624,1.1867329438839442,1.9385121338673639,0.5714307796710315,1.1401148554940361,1
-3.4336270528300794,-0.8352152621672531,0.40529426477791414,1.1468414017788795,2.0091723646186446,0.5017881761351303,1.2617648098899341,1
-3.5991602074818,-0.8349549234780982,0.44691289195537104,1.2189284848234239,2.000352323487377,0.4802625620806587,1.2522677685509314,1
-3.77512887636398,-0.8320695030066311,0.7797548060101795,0.06786485110105014,1.2621919189622128,0.4634524056205508,0.8215453488867831,1
-3.630178614564425,-0.8324166212588376,0.18260913669611956,0.39414269569941524,1.316406460283051,0.47771898791066175,0.9036305338755619,1
-1.2868120444253903,-0.8329806884186733,0.559153960420154,0.7198574182612663,1.2937225544271003,0.8916607940723817,0.8204297226671621,1
-1.9279594339345956,-0.8338701789399526,0.36765998136709543,1.1870564089885,1.7721603752181918,0.7401201171377167,1.1154911558821863,1
-3.054664690945791,-0.8319827234435795,0.5295792212893767,0.4758516457938198,1.3834400449318947,0.5473217674381025,1.1499941492297217,1
-3.104896908672242,-0.834022043175293,0.5667826049509616,1.4175624643371105,1.9417093924084086,0.5400391362613212,1.0618542898259706,1
-2.1696282110185394,-0.8320261132251053,0.1566711322923285,1.1136068691105085,1.6300733974448773,0.6859852774889412,1.177423527552781,1
-2.8419413440667864,-0.8292491672074528,0.15500394635448142,0.4614237244619288,1.3332296537498323,0.5698739559328861,1.0117232499796556,1
-2.354422296572886,-0.8278606941986265,0.20460823642342,0.3090128222853461,1.1898932897704269,0.6433389267993458,1.3060761542808406,1
-2.206252401280808,-0.8282728971231218,0.02294219673149728,0.5186205061537286,1.4254260452591472,0.6717356572765079,1.0770027996454257,1
-2.444700264369367,-0.8294010314427932,0.22932748726866667,1.2640451220735385,1.940159106354677,0.6259269853225035,1.155089750286011,1
-2.476468360947351,-0.8272749321480279,0.481064912112181,0.4701414964990612,1.3843876703717155,0.6207860008229243,1.0579823753770923,1
-2.2178673260413984,-0.8283379817954105,0.5991185832826148,0.932601881302394,1.5083332125511633,0.6634692255944273,1.3866655560071026,1
-2.8558474591180993,-0.8270362883496359,0.7892346004933418,0.5591710330680844,1.8221872853125003,0.5575867743595837,1.1947880236625104,1
-3.0130320945536333,-0.8272098474757392,0.6747801768005217,1.0160323431067768,1.68632771855734,0.5323169660281992,1.0726097407778603,1
-2.4246641911688958,-0.8259732387022534,0.6243521531878793,0.6515572017558042,1.4870891843265126,0.6221473919269586,1.204504777812109,1
-2.451134398110488,-0.8249318839456337,0.6522744526515768,0.38393474546984036,1.31498975717581,0.6164923827255847,1.1797493702483866,1
-2.7624741452340076,-0.8273617117110795,0.6631781410384867,1.5435984753705274,2.0625906791909574,0.5642558208134205,1.196062597433169,1
-2.6860383796705882,-0.8237386649536735,0.3420577332591551,0.5907210788698605,1.5280869379102107,0.5715524641413271,1.222040793595565,1
-2.0092986830206487,-0.8239122240797768,0.2501985187159256,0.9403598775545985,1.5400009800556889,0.688514839507813,1.2524015718565908,1
-2.5016882467047465,-0.8222634123817957,0.6777695330940705,0.7105288798154971,1.816581299420531,0.595589940655355,1.182194348773209,1
-2.523897299563377,-0.8229576488862088,0.11904308603963858,1.0226348198283972,1.6809036324740039,0.590828021717787,1.2714255881599734,1
-2.587662096177526,-0.8222851072725585,0.8717233530056985,0.7541375439872297,1.5017623477071496,0.5808130210716407,1.21562062961414,1
-1.848627811150376,-0.8210051087175468,0.6121602665952177,0.7679386261102976,1.4084868386139247,0.7123126344894399,1.2511350801648347,1
-2.1430413322943154,-0.8220898532556924,0.4008163710448224,1.2267031279044096,1.8216899027487492,0.6526842941180467,1.3563451881403559,1
-2.1237803115318403,-0.8189874838765963,0.30700651208863483,1.0107535762895303,1.701781383744099,0.6478147028613085,1.2871524156226577,1
-2.267264240300485,-0.8184017218259976,0.5596031644066475,0.8390214461549531,1.6327848167597796,0.6210596065106798,1.2470048385285228,1
-3.5696959714333776,-0.8184234167167606,0.989262683682582,0.9171674008562973,1.3525364393492036,0.42911304810313483,1.2795070683525596,1
-2.433801837122072,-0.8162539276404696,0.7885962455773322,0.5872548072924538,1.3547502301236034,0.5877984471482458,1.0959007953857387,1
-2.8264097991202894,-0.8175122313047183,0.41301685248425246,1.0941791588509977,1.9113784031362604,0.5236301698123702,1.2530340693618711,1
-2.145148321125193,-0.8168830794725939,0.48507171822149486,1.0183014780816142,1.8574692946632165,0.6372126668311907,1.1760570575520706,1
-2.4110282622213135,-0.8164491816573357,1.0172199626722827,0.8551553804251995,1.660594579456174,0.5906252142672943,1.0231111984368255,1
-2.8619369578698346,-0.8169698590356456,-0.1539609475378387,1.08738725269814,1.7187628808210194,0.5173195394346768,1.1575646624362437,1
-2.6432442548584314,-0.8155163013545306,0.7806947736038277,0.7721267386264912,1.5096613288878908,0.5508543044848656,0.8870604761846415,1
-3.130693133042029,-0.8139759641103639,1.0621072893800458,0.22527496817662562,0.9630550745597865,0.4780685542071475,0.9623207945762465,1
-1.5877603985047593,-0.8135420662951057,-0.14559788299571538,0.16686325499628502,1.2184321275618557,0.7526366555004856,0.7166549320308118,1
-2.8198012137130406,-0.8145617261609625,0.5975968238667825,0.7499192949706351,1.6631887029995707,0.5167944525083104,1.333617484363018,1
-1.9639506064841379,-0.8139759641103639,0.6924904265565817,0.64856163361361,1.4556237327010932,0.6650009749568753,1.2209715644953385,1
-3.046924287031422,-0.8107000356051645,0.5275550384243881,-0.3356832676005785,0.8876172373405963,0.48094547007759036,1.2497536433514025,1
-2.2131158853848216,-0.8133902020597653,0.3284013362175405,0.7631558199857491,1.633067303490501,0.6153780479703329,1.083626811615987,1
-2.4502844811850313,-0.8089210545626059,0.07838611719131457,-0.2917594617386809,1.0187476199085932,0.5672433589295867,1.1084402904130224,1
-2.254531200659885,-0.8107434253866903,0.8193301316111324,0.4552758783752707,1.2125286152177157,0.5988879585411842,1.3766554523283154,1
-2.416881002733485,-0.8125874911015377,0.7806845498085427,1.2060096846270734,1.8839801946866879,0.5718607314660761,1.171921727199414,1
-2.333317014715721,-0.8114810516726293,0.23507285298101552,0.8222580895472854,1.72986592004304,0.5858802574074047,1.1730101138199365,1
-3.1529920906805,-0.8096803757393077,0.5265290794959844,0.3911666445288824,1.371199556496033,0.4583283831986493,1.054918968150974,1
-2.3622522795251397,-0.8119149494878874,0.9840882001240739,1.3288179329578516,1.759839487523731,0.5798690445748019,0.93356625465556,1
-2.6767425803815614,-0.8093332574871012,0.5422918141349193,0.3497788969313331,1.1342752402381533,0.5255785963003758,1.1795694691595784,1
-1.20188925191962,-0.8116329159079696,0.7364624985343499,1.3899714936482772,1.5673732379578489,0.8246355128702926,1.252104929628632,1
-2.7722902442865225,-0.811763085252547,0.40844081460314186,1.4412486056137928,1.9423862677225656,0.508640855516867,1.3017363772665558,1
-3.4651051829048685,-0.8087474954365026,0.4511554240616059,0.3523895789109796,1.348061753252258,0.4167108193942799,0.932672137264076,1
-1.8985979301595872,-0.8112207129834743,0.3428247965413665,1.330983168759771,1.8649191574330428,0.663301817262566,1.1120487889581558,1
-2.638651360674547,-0.8106783407144016,0.3561905763078185,1.5734485355340857,2.1798982048729045,0.524314552772578,1.325222898448489,1
-2.6645390062091403,-0.809853934865411,0.7448205476297317,1.3867704232745959,1.900977100450188,0.5200954203206924,1.197308734259646,1
-2.709889037197388,-0.8095502063947302,0.7903851311160613,1.3705196741884074,1.879064893946565,0.5140731452635176,0.9624722587209066,1
-1.5320114150124888,-0.8075759713353053,0.4359073085521554,0.7942848158244709,1.3635037169734965,0.7340417934760427,1.2296541118864655,1
-1.6814657333018053,-0.8077712253521716,0.7351874819514445,1.3331162589612866,1.6223948465741014,0.6959648790164563,1.245407280939511,1
-3.534853454880334,-0.8065997012509745,0.0982244810143144,0.9006391089519222,1.6805250039725086,0.3956911177435832,1.0398892948244567,1
-1.8942028961327353,-0.8036925858887445,0.6270527783571785,0.3236430886915622,1.131344146113312,0.646731342334859,1.1319711133605965,1
-2.3990767449279042,-0.8029766544935684,0.9147322448734846,0.07157422378192227,1.230146559572509,0.5532931562622446,1.003448398566835,1
-2.5487462663252862,-0.8036491961072186,0.9775383267472038,0.3834519874344485,0.9496844986428974,0.5260232977281833,1.2246656732091956,1
-2.488564586296567,-0.8062742778895308,0.7892629570576194,1.4488579284639007,1.9906181800337313,0.5371105966762071,1.0360787443076949,1
-1.5853227815886017,-0.8049942793345191,0.5012501776682371,1.017464257398389,1.7175090846031476,0.7107580231962092,1.2169634520507677,1
-2.3668531375382216,-0.8038444501240848,0.21414907360882277,0.6211222064697535,1.5975580643295828,0.5562121085860626,1.0943250893433014,1
-2.712465644836402,-0.8030200442750942,0.6071509069756336,0.6244619047453872,1.7228438459857138,0.49645913381782086,1.1537346550629732,1
-2.9099353495872515,-0.8025427566783102,0.17425314521991328,0.5838740659733663,1.4637991566123456,0.46502324150982144,1.242681225671943,1
-3.251375091197343,-0.8038661450148478,0.21484823545820608,1.2855175221333017,1.9834611525880064,0.4173199792273965,1.174799545947921,1
-2.5451430211334776,-0.8035190267626412,0.42055907700964285,1.1673996613257704,1.7641636182782492,0.5190585211374465,1.2589630225500197,1
-2.0420259436366237,-0.8017400457200825,0.02423097364264739,0.5107121144137056,1.4321982245054854,0.6079324333515188,1.2620294231386955,1
-1.909987924483361,-0.8033888574180637,0.8226718123216105,1.1678301827604058,1.7894624151434302,0.6346100941301417,1.1721411406737974,1
-3.187621448437064,-0.8017617406108455,0.7576244901933031,0.5530940795109993,1.3727376139911998,0.42388577825189094,1.3018902361012485,1
-2.456612557838289,-0.8034973318718782,0.5025285807493701,1.24410394324964,1.8565922469816571,0.5359859371780208,0.8915062182329291,1
-2.5627493626196203,-0.8033888574180637,0.3097859697926381,1.3125588604572724,1.929564852475872,0.5171093571678025,0.9435299612149527,1
-2.3215745002007324,-0.8016966559385567,0.3614411274752615,0.6637825754281106,1.5023289024477169,0.5585174761869355,0.8419340391733346,1
-3.3378349027384617,-0.8022607230983924,0.7061779022211755,0.9845460144773095,1.9709728074342532,0.4026898184896752,1.2824025479400336,1
-2.5232982376414386,-0.8026295362413618,0.8352298050929761,1.2043561953037563,1.7380443483846297,0.518839489090914,1.3142911384428402,1
-2.1071552845366908,-0.8026946209136506,0.603006390416218,1.4848222540421772,1.8807467951327645,0.5909836303434378,1.1664396830388681,1
-3.4282332939663105,-0.8016532661570309,0.6460816190689156,1.3858867062764064,1.922909494617302,0.3856156436031079,1.3443447977070053,1
-2.176971456861248,-0.8015014019216905,0.15335551475809042,1.3608676706381144,1.8615973819458247,0.5757760214830411,1.0731712955908597,1
-2.6778809024953203,-0.7990064894839558,0.2337048791651021,0.40365750641922776,1.6494837743966764,0.4912967623507357,1.0286564025470293,1
-2.14585622579034,-0.7993969975176882,-0.2894013507158796,0.7321904222922155,1.3166001669758098,0.5816707122168152,0.860384227877308,1
-2.5551699201614104,-0.7987461507948009,0.18071087583803128,0.6162771182443042,1.4698603576247409,0.5057587772749572,1.3064796595516062,1
-2.974733500777978,-0.8000261493498126,0.47027855088540527,1.1704210607540773,1.9121109746151377,0.44153666377949585,1.3451257659943547,1
-2.686964205704261,-0.7996790310976061,-0.11369634094625582,1.0445041606509196,1.8557513754525135,0.48584087319166386,1.1199695255821962,1
-2.8301466996063662,-0.7969020850799535,0.6405117296919705,0.27771448801567583,1.2984880553248217,0.4595408030117766,1.3661385723710717,1
-3.7689982554984285,-0.7989414048116671,0.8547117721277628,1.089361336983101,1.846553145063953,0.3405695276629562,1.273349422266109,1
-2.557997281711612,-0.7969671697522422,0.20411830872405848,0.39557374894815056,1.3606680618287055,0.5042845514802852,0.9404087820917342,1
-2.58142857455134,-0.7989197099209042,0.7049637568722436,1.2163614290157978,1.6685682145813643,0.49814649180592013,1.1564475395353604,1
-1.7909335416271481,-0.7974878471305521,0.27573428000422223,1.3223064397660607,1.6398572457723393,0.6389781978729342,0.9867017324859096,1
-1.8456270537872828,-0.795578696743416,1.0685364490985543,0.7048121291920695,1.2804599095953475,0.627025095481716,0.9316502032920478,1
-3.108142433034022,-0.7974227624582634,0.7180803075159292,1.4576193266730852,2.096689487651831,0.4124437506359146,1.3056175711393196,1
-3.556356759710215,-0.7944071726422188,0.5223474829243253,0.7850621856516229,1.6041682327447244,0.3519724687521104,1.3278708269536774,1
-1.9653009978436962,-0.7940600543900123,0.6581496627073847,0.7779683404659381,1.4352572616812747,0.5951983379054941,1.1577619250278066,1
-3.269384409180429,-0.7954485273988385,0.7518251334110982,1.4380357676542137,2.10960737849489,0.3859762721241659,1.1860279481815286,1
-2.9247029510196985,-0.7939949697177235,0.6165816829686188,0.996758185492278,1.8715587376399045,0.43236091723756953,1.0839435093729792,1
-2.4406187850563112,-0.7937129361378057,0.22645237170648397,0.947329445552827,1.373345229279701,0.5056179182820696,1.223293515819649,1
-3.139913764566602,-0.7919773448767728,0.7053904342154592,0.3164109026182067,1.4435116089906104,0.40108505844505,1.1846935071600158,1
-1.5602570279387729,-0.7940817492807752,0.5978487321811854,1.198210645331415,1.7054443465570976,0.6769621896461133,1.2013312148444137,1
-2.575594120518627,-0.7902417536157401,0.4677219804920037,-0.25302430020704497,0.7848769293379421,0.4849942442710616,0.9112564242891515,1
-3.2094107434717802,-0.7935393770117024,0.3909317828557288,1.0403510638780742,1.7883458036744988,0.390364287871189,1.2475813601542107,1
-1.9073660162475077,-0.7934525974486508,0.9982171851367831,1.0238503253455333,1.509321441724948,0.6016328651983976,1.2600879281935595,1
-2.227776351411207,-0.7925848018181344,0.7482676598894752,0.7751596186263505,1.5873821993373711,0.539584110090579,1.3082604109281966,1
-2.7832010047982187,-0.791717006187618,0.20078575869867776,0.8957581439402799,1.6522231120730118,0.4447771580975491,1.2854476956546264,1
-1.885603016451373,-0.7918254806414325,0.8115923903969,1.0713655410151706,1.604607564794835,0.6030635795764183,0.9062150030948801,1
-1.54960360357227,-0.7910878543554936,0.17510536392909207,0.789189164124074,1.5416796659743341,0.6728514669950365,1.1915477087101416,1
-1.7195002739084864,-0.7911095492462564,0.3821862369156201,0.9230738679252435,1.6027628621378778,0.6349633478348182,1.0946055674135553,1
-3.0880215546001932,-0.7915217521707518,0.24315711012471006,1.1477908450494132,1.6627497047750532,0.4003402019905133,1.0808028733932855,1
-1.7374860373784133,-0.7895909068928527,0.6923084344271173,0.43550633409663736,1.3432911044124989,0.6305981940185781,1.0591695429614858,1
-3.539817301757148,-0.7906756514309983,0.5329843452577977,1.0250425827051872,1.5384054342794589,0.3402804348607993,1.2785318308361717,1
-2.994784793990529,-0.790979379901679,0.24290187961267942,1.1663113031390024,1.8112045462923232,0.41244080070936223,0.9288639814373801,1
-2.1732335679168227,-0.7911529390277823,0.6132051942004048,1.2997207112763258,2.0109856349605604,0.5406364963882264,1.2444934073552394,1
-1.904935936326262,-0.7899163302542964,0.5389716955587313,1.019293399467042,1.5017288421594783,0.593585465562849,0.8579182958146817,1
-2.4505947784792683,-0.7891570090775946,0.01032172521117437,0.8047817894438484,1.7124268710665425,0.48977607521285943,1.2621105432635993,1
-2.371933094573608,-0.7862715886061274,0.09731582781251229,-0.1661135031250408,1.1638069104825988,0.5026178429780543,1.181547183791486,1
-1.8225423054587508,-0.7893088733129349,-0.20093530022960968,1.0046792058610756,1.4436924546131573,0.6066101287743068,1.0753962619687738,1
-3.455255251618861,-0.7892003988591204,0.7656555064408024,1.0217577041589085,1.9257163353424893,0.3457945850692848,1.2518139747894763,1
-2.028194131448708,-0.7892654835314091,1.0369455432441632,1.2303384508985151,1.6198422052530739,0.563179097621714,1.1163346854467018,1
-2.370432592334767,-0.7862715886061274,0.1905346999608161,0.21655002078226102,1.026075144383483,0.5002534768461294,1.0958334447285403,1
-2.175599016141018,-0.7880288747579232,0.9659143430472846,0.9423965309547099,1.6841621392264716,0.5351297209961224,0.977665070305969,1
-3.346843307762499,-0.7864885375137566,0.4565441786504122,0.43192410874616527,1.357692340493015,0.3557601744456746,1.1933775512324385,1
-1.5415640899149772,-0.7886580265900476,0.9035153268340043,1.3991634132920974,1.7328193804826115,0.6623504659493458,1.0231201785244322,1
-2.8498902116004774,-0.7869007404382519,0.37003378802384185,0.738239248448903,1.6569426504575113,0.42012683434221443,1.3426978496360413,1
-1.9546239291041847,-0.7845793871266205,-0.06226876451797882,0.02494932643907992,1.3585899448031937,0.5722427469546403,1.1387519775283752,1
-2.565610781052939,-0.7887231112623363,0.5326138666383433,1.5992792475838358,1.972425212310172,0.4645114292529419,1.0460810652438919,1
-2.7789700660897916,-0.7846661666896722,0.52842976234331,0.29016832506263784,1.2355278281311068,0.4289087656893659,1.127653187892853,1
-2.934948097158113,-0.7875081973796134,0.3990699667686748,1.4691880116504177,2.0303911450866083,0.4039177254172032,1.3115731652541416,1
-2.4027676708682693,-0.7859895550262096,0.09365682364464278,1.0244361215109343,1.6618615178605487,0.48900761934590203,0.8322190810412774,1
-2.5388840354723214,-0.7880288747579232,0.44878063146233904,1.8012463240445191,2.0523095185788183,0.4640210039635685,1.1408006348525637,1
-1.7944986974750752,-0.7846444717989092,0.43706872740968594,0.6222929377576787,1.2327566540350625,0.5981401521600951,1.3106958106928874,1
-3.0560994719369003,-0.7846661666896722,0.6638270198192432,0.6471099153359909,1.505886938605915,0.38483096314011134,1.3233753950871585,1
-1.870514727679544,-0.7860980294800242,0.34707105808236055,1.3317882438425603,1.7944361002227867,0.584652350479876,0.8929999061417251,1
-2.400998251796077,-0.7851000645049303,0.8473177604836887,1.0690037004247497,1.4939120172141422,0.48179799885129737,1.344192136217329,1
-2.975963727053237,-0.784687861580435,0.47158329577870534,0.9209648869241189,1.6867346870947013,0.394772215622442,1.1801055803909537,1
-2.4689851134584737,-0.7836465068238153,0.35930283248010414,0.5682019376953465,1.3063721900515606,0.4710499414568249,1.220078045776346,1
-2.112259368941779,-0.783733286386867,0.6147423000259308,0.8663170791396602,1.5639501200485126,0.5334320382650893,0.9540115194941955,1
-3.534680688086391,-0.7841454893113623,0.9348174158300111,1.2049273537403793,1.5578715249657473,0.3212534085963972,0.9436275448338406,1
-2.4365802699839945,-0.7830173549916909,0.7310271045775413,0.844058546940238,1.6779786174889058,0.4718906705243219,1.2322197229217335,1
-2.061294726043635,-0.7816722717643905,0.8623768965318878,0.38594872474106473,1.294753302439569,0.5389727378125485,1.1244706448375514,1
-2.2880438812940396,-0.7843190484374656,0.5507318464943682,1.4366965589782168,1.8797985547510618,0.4963632612048613,1.2353334186385745,1
-2.2343377716297312,-0.7845143024543317,1.209612821236057,1.5440278487480044,1.774411835575294,0.508502208968894,0.8789508583841862,1
-1.3569390082733583,-0.7831692192270313,0.6430935487873515,1.1334599345474576,1.4254922657149305,0.6876534609544477,1.249263031230651,1
-0.8361689183308118,-0.7806960016800595,0.8695966106848757,0.5387218389513083,1.182846758595973,0.8270242158962772,1.0438453227607967,1
-2.116831741382438,-0.7813251535121839,0.6070113961087532,0.8088949912303666,1.7022502154347674,0.5242172051963416,1.0666275057364314,1
-2.0218829035173087,-0.7833210834623717,0.8117770188509336,1.5721279827869052,1.938009761489487,0.5411409338287245,1.1749540034551054,1
-2.2582638215706097,-0.78032718853709,0.4038418214080942,0.4576790490234269,1.2534670181249394,0.49920551543831054,0.9692863492129324,1
-1.9638513450474258,-0.7797631213772543,1.0145970769274995,0.35280431455967853,0.9895627593157036,0.5548514549636662,0.7469058538865398,1
-1.7827303819506797,-0.7824749827226182,0.7308572652613401,1.3923031977382652,1.84148677945813,0.5867313112178354,1.2887179442324388,1
-3.0235439222616325,-0.7779624454439328,0.46814107036450603,-0.24833477372667487,0.8377814687529137,0.3753934106166403,1.333849769296303,1
-1.981015171702664,-0.7806309170077708,0.050306366993541074,0.7701684401274348,1.3046829447023167,0.5521021234166241,0.5799076543149524,1
-1.9277738171821148,-0.7800017651756465,0.11932892363692182,0.5662734886824414,1.1868529116883084,0.5567025338754361,1.245836229791867,1
-2.293647620162096,-0.7774634629563859,0.5231726096476763,-0.36091698992762483,0.8241950130959845,0.49386541089642955,0.5940893080331344,1
-2.3983118241879864,-0.7792424439989445,0.8040416996259406,0.4127217047041164,1.4295917669849187,0.46985227127646134,1.2196895073183356,1
-2.9256804127696285,-0.7786566819483459,-0.16241364711534462,0.24224497507293877,1.0816768540314672,0.39170355452607863,0.7578007955328923,1
-0.7367702431628633,-0.7821712542519375,0.36051845674281546,1.682759075846063,1.4347264789884595,0.8528095238927319,0.947673074310166,1
-2.2396146115962794,-0.7809563403692145,0.7781794627616228,1.2893402654586088,1.8884782310053718,0.4971147549941411,0.9989652394867593,1
-2.8254769640183235,-0.7803705783186159,0.8562052821469824,1.1095418857246444,1.6137568106700722,0.39995154916720543,1.2871563069939527,1
-1.1625033539599954,-0.7781143096792732,0.49517434974270846,0.26932850449748985,1.3481145504052516,0.7291117287249756,1.0501990340937606,1
-1.9003081652881295,-0.7791773593266558,0.6963715035607924,0.8003063756236376,1.5045434838616798,0.5586509603634416,1.094116751310345,1
-1.5612920561550538,-0.7779624454439328,-0.1208135813775419,0.44277037875617925,1.3339997893928026,0.6287736644457819,1.203793554871991,1
-2.2239590712893813,-0.78032718853709,0.6492882899544585,1.3820407147936489,1.8316144673485315,0.4950726683380898,1.2387437565833743,1
-2.9820872152932014,-0.7791556644358929,0.6952884457002392,1.0393591424926782,1.8592177149912554,0.37427907586138787,1.2995925310135454,1
-2.048065278127142,-0.7781143096792732,0.6966476317675869,0.6643250324357729,1.5533768971820645,0.5269901361558044,1.1687047604748821,1
-1.7220648178626492,-0.7792424439989445,0.33937043974743886,1.2533423592084243,1.7181599390908202,0.5903257967222036,1.2454141656733637,1
-2.6744665427080316,-0.7792207491081816,0.7163863939623185,1.2451681922360807,1.7911330541083095,0.41862015935546404,1.1760040750350693,1
-1.905665845422157,-0.7787651564021605,0.6016595071968632,1.4936640162525159,1.7850901080849177,0.5493078054896546,1.1961134845963834,1
-2.125963827257401,-0.7772248191579939,0.5236016875465991,0.9636545313400321,1.6275409086478037,0.5056879790376945,1.318919176269969,1
-2.768180110913825,-0.7744261782495785,0.5842618226538477,-0.0749092592825489,1.02847473545502,0.40077974104685327,1.1307737683435466,1
-1.6619467361427056,-0.7752505840985691,0.22215914929449315,0.4048032674639491,1.1419874196449793,0.5982780612264303,1.1521963660523238,1
-2.5537920653852226,-0.7762268541829,0.13320878669452713,0.7783058692707086,1.5409257823668094,0.43338675419624323,0.9905039015875234,1
-2.1005860689761864,-0.7773549885025713,0.1819065669149714,1.2262708843840207,1.914418623090467,0.5116431432657969,0.9417917155864285,1
-1.977047544819449,-0.7773115987210455,-0.1617118060743223,1.2346264443875241,1.7552321848175376,0.5376828824274155,0.6054099058330727,1
-2.3945358346671957,-0.7764871928720549,0.1570011444013095,0.9415707908430689,1.8057754352553224,0.4565916139407941,1.2739247465468138,1
-2.704502309866875,-0.7770078702503648,0.2283055792780165,1.1698321074314826,1.9295070830785221,0.40761693331418924,1.1741050858380326,1
-1.8055621186392952,-0.7757061768045902,0.09678515496674557,0.7064047714859578,1.4442843273894854,0.5695907629838346,0.8143268551152542,1
-2.915838198198232,-0.7747299067202592,0.952478218425235,0.5708312756038415,1.2769135573329022,0.37626363894966325,0.9548888740554163,1
-1.7159768242634013,-0.7751421096447545,0.26596371821116516,0.7659209156533163,1.5810435014083803,0.5839583802583721,1.0531822192037454,1
-2.8132279769242525,-0.7758580410399305,0.5261121544103248,1.0750367407955008,1.909444727173894,0.388805251688129,1.1447258311546893,1
-2.1915524081529405,-0.7767475315612099,0.48400996529283236,1.4417322246920297,1.852552799178867,0.4906411411744155,1.005198916981769,1
-1.9377314679632076,-0.77212651982871,-0.11754391733824768,-0.12102298417528837,0.846480559600919,0.5381275838552231,0.8638134240061247,1
-2.2585976509130434,-0.7749251607371254,0.426068052285547,0.947006267462553,1.5213789234567934,0.4769025957372239,1.0273327376306642,1
-2.7167019863683057,-0.7754892278969611,0.7933545113567716,1.3140748699357636,1.8316348658492372,0.3996683562181539,1.1794901450521824,1
-2.5249923541594006,-0.7745346527033931,0.5097446083346663,1.0138843281622336,1.794325463393371,0.4316300729341581,0.8603052031061912,1
-2.573042741032476,-0.7750553300817029,0.523973988016367,1.2416086410144955,1.8282356076849138,0.42081416722897524,1.2141544806407547,1
-1.838317628945586,-0.7745346527033931,0.6597900138618034,1.1613106531685378,1.7520621594169739,0.550731145051294,1.332364762138934,1
-3.7487190215440873,-0.7744695680311042,0.36660890233790955,1.1451388330120313,1.9017944987692166,0.2651310559327934,1.2481815293440144,1
